case,shift_s,window_index,time_s,reference_bpm,reference_kind,reference_eligible,N_reference_values,reference_status,video_window_center_utc_ns,max_internal_reference_gap_s,reference_window_start_s,reference_window_end_s
data1,-1,14,18.999981,103.0,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939189166699500,1.049805899999999,13.999980999999998,23.999981
data1,-1,15,19.99998,103.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939190166698500,1.049805899999999,14.99998,24.99998
data1,-1,16,20.999979,103.7,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939191166697500,1.049805899999999,15.999979,25.999979
data1,-1,17,21.999978,103.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939192166696500,1.050063999999999,16.999978,26.999978
data1,-1,18,22.999976999999998,104.1,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939193166695500,1.050063999999999,17.999976999999998,27.999976999999998
data1,-1,19,23.999976,104.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939194166694500,1.050063999999999,18.999976,28.999976
data1,-1,20,24.999975,104.5,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939195166693500,1.050063999999999,19.999975,29.999975
data1,-1,21,25.999973999999998,104.7,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939196166692500,1.050063999999999,20.999973999999998,30.999973999999998
data1,-1,22,26.999972999999997,104.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939197166691500,1.050063999999999,21.999972999999997,31.999972999999997
data1,-1,23,27.999972,105.1,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939198166690500,1.050063999999999,22.999972,32.999972
data1,-1,24,28.999971,105.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939199166689500,1.050063999999999,23.999971,33.999971
data1,-1,25,29.999969999999998,105.8,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939200166688500,1.050063999999999,24.999969999999998,34.99997
data1,-1,26,30.999969,106.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939201166687500,1.0497687999999954,25.999969,35.999969
data1,-1,27,31.999968,106.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939202166686500,1.0497687999999954,26.999968,36.999967999999996
data1,-1,28,32.999967,107.5,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939203166685500,1.0497687999999954,27.999966999999998,37.999967
data1,-1,29,33.999966,108.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939204166684500,1.0497687999999954,28.999966,38.999966
data1,-1,30,34.999964999999996,109.1,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939205166683500,1.0497687999999954,29.999964999999996,39.999964999999996
data1,-1,31,35.999964,110.0,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939206166682500,1.0497687999999954,30.999964,40.999964
data1,-1,32,36.999963,110.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939207166681500,1.0222120999999973,31.999963,41.999963
data1,-1,33,37.999962,111.7,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939208166680500,1.0470558000000025,32.999962,42.999962
data1,-1,34,38.999961,112.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939209166679500,1.0470558000000025,33.999961,43.999961
data1,-1,35,39.99996,112.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939210166678500,1.0470558000000025,34.99996,44.99996
data1,-1,36,40.999959,113.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939211166677500,1.0470558000000025,35.999959,45.999959
data1,-1,37,41.999958,113.7,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939212166676500,1.0470558000000025,36.999958,46.999958
data1,-1,38,42.999956999999995,114.0,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939213166675500,1.0470558000000025,37.999956999999995,47.999956999999995
data1,-1,39,43.999956,114.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939214166674500,1.0470558000000025,38.999956,48.999956
data1,-1,40,44.999955,114.6,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939215166673500,1.0470558000000025,39.999955,49.999955
data1,-1,41,45.999953999999995,114.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939216166672500,1.0470558000000025,40.999953999999995,50.999953999999995
data1,0,0,4.999995,101.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939176166713500,1.0194565999999998,-4.999999999810711e-06,9.999995
data1,0,1,5.999994,101.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939177166712500,1.0200028000000003,0.999994,10.999994000000001
data1,0,2,6.999993,101.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939178166711500,1.0200028000000003,1.999993,11.999993
data1,0,3,7.999992,101.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939179166710500,1.0200028000000003,2.9999919999999998,12.999991999999999
data1,0,4,8.999991,101.2,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939180166709500,1.0801450999999993,3.9999909999999996,13.999991
data1,0,5,9.99999,101.2,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939181166708500,1.0801450999999993,4.99999,14.99999
data1,0,6,10.999989,101.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939182166707500,1.0801450999999993,5.999988999999999,15.999989
data1,0,7,11.999988,101.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939183166706500,1.0801450999999993,6.999988,16.999988000000002
data1,0,8,12.999986999999999,101.5,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939184166705500,1.0801450999999993,7.999986999999999,17.999986999999997
data1,0,9,13.999986,101.7,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939185166704500,1.0801450999999993,8.999986,18.999986
data1,0,10,14.999984999999999,101.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939186166703500,1.0801450999999993,9.999984999999999,19.999985
data1,0,11,15.999984,102.2,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939187166702500,1.0801450999999993,10.999984,20.999983999999998
data1,0,12,16.999983,102.6,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939188166701500,1.0801450999999993,11.999983,21.999983
data1,0,13,17.999982,103.0,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939189166700500,1.049805899999999,12.999982,22.999982
data1,0,14,18.999981,103.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939190166699500,1.049805899999999,13.999980999999998,23.999981
data1,0,15,19.99998,103.7,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939191166698500,1.049805899999999,14.99998,24.99998
data1,0,16,20.999979,103.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939192166697500,1.050063999999999,15.999979,25.999979
data1,0,17,21.999978,104.1,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939193166696500,1.050063999999999,16.999978,26.999978
data1,0,18,22.999976999999998,104.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939194166695500,1.050063999999999,17.999976999999998,27.999976999999998
data1,0,19,23.999976,104.5,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939195166694500,1.050063999999999,18.999976,28.999976
data1,0,20,24.999975,104.7,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939196166693500,1.050063999999999,19.999975,29.999975
data1,0,21,25.999973999999998,104.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939197166692500,1.050063999999999,20.999973999999998,30.999973999999998
data1,0,22,26.999972999999997,105.1,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939198166691500,1.050063999999999,21.999972999999997,31.999972999999997
data1,0,23,27.999972,105.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939199166690500,1.050063999999999,22.999972,32.999972
data1,0,24,28.999971,105.8,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939200166689500,1.050063999999999,23.999971,33.999971
data1,0,25,29.999969999999998,106.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939201166688500,1.049768799999999,24.999969999999998,34.99997
data1,0,26,30.999969,106.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939202166687500,1.049768799999999,25.999969,35.999969
data1,0,27,31.999968,107.5,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939203166686500,1.049768799999999,26.999968,36.999967999999996
data1,0,28,32.999967,108.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939204166685500,1.049768799999999,27.999966999999998,37.999967
data1,0,29,33.999966,109.1,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939205166684500,1.049768799999999,28.999966,38.999966
data1,0,30,34.999964999999996,110.0,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939206166683500,1.049768799999999,29.999964999999996,39.999964999999996
data1,0,31,35.999964,110.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939207166682500,1.0222120999999973,30.999964,40.999964
data1,0,32,36.999963,111.7,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939208166681500,1.0470558000000025,31.999963,41.999963
data1,0,33,37.999962,112.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939209166680500,1.0470558000000025,32.999962,42.999962
data1,0,34,38.999961,112.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939210166679500,1.0470558000000025,33.999961,43.999961
data1,0,35,39.99996,113.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939211166678500,1.0470558000000025,34.99996,44.99996
data1,0,36,40.999959,113.7,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939212166677500,1.0470558000000025,35.999959,45.999959
data1,0,37,41.999958,114.0,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939213166676500,1.0470558000000025,36.999958,46.999958
data1,0,38,42.999956999999995,114.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939214166675500,1.0470558000000025,37.999956999999995,47.999956999999995
data1,0,39,43.999956,114.6,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939215166674500,1.0470558000000025,38.999956,48.999956
data1,0,40,44.999955,114.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939216166673500,1.0470558000000025,39.999955,49.999955
data1,0,41,45.999953999999995,115.2,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939217166672500,1.020202999999995,40.999953999999995,50.999953999999995
data1,1,0,4.999995,101.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939177166713500,1.0200028000000003,-4.999999999810711e-06,9.999995
data1,1,1,5.999994,101.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939178166712500,1.0200028000000003,0.999994,10.999994000000001
data1,1,2,6.999993,101.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939179166711500,1.0200028000000003,1.999993,11.999993
data1,1,3,7.999992,101.2,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939180166710500,1.0801450999999993,2.9999919999999998,12.999991999999999
data1,1,4,8.999991,101.2,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939181166709500,1.0801450999999993,3.9999909999999996,13.999991
data1,1,5,9.99999,101.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939182166708500,1.0801450999999993,4.99999,14.99999
data1,1,6,10.999989,101.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939183166707500,1.0801450999999993,5.999988999999999,15.999989
data1,1,7,11.999988,101.5,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939184166706500,1.0801450999999993,6.999988,16.999988000000002
data1,1,8,12.999986999999999,101.7,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939185166705500,1.0801450999999993,7.999986999999999,17.999986999999997
data1,1,9,13.999986,101.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939186166704500,1.0801450999999993,8.999986,18.999986
data1,1,10,14.999984999999999,102.2,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939187166703500,1.0801450999999993,9.999984999999999,19.999985
data1,1,11,15.999984,102.6,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939188166702500,1.0801450999999993,10.999984,20.999983999999998
data1,1,12,16.999983,103.0,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939189166701500,1.049805899999999,11.999983,21.999983
data1,1,13,17.999982,103.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939190166700500,1.049805899999999,12.999982,22.999982
data1,1,14,18.999981,103.7,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939191166699500,1.049805899999999,13.999980999999998,23.999981
data1,1,15,19.99998,103.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939192166698500,1.050063999999999,14.99998,24.99998
data1,1,16,20.999979,104.1,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939193166697500,1.050063999999999,15.999979,25.999979
data1,1,17,21.999978,104.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939194166696500,1.050063999999999,16.999978,26.999978
data1,1,18,22.999976999999998,104.5,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939195166695500,1.050063999999999,17.999976999999998,27.999976999999998
data1,1,19,23.999976,104.7,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939196166694500,1.050063999999999,18.999976,28.999976
data1,1,20,24.999975,104.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939197166693500,1.050063999999999,19.999975,29.999975
data1,1,21,25.999973999999998,105.1,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939198166692500,1.050063999999999,20.999973999999998,30.999973999999998
data1,1,22,26.999972999999997,105.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939199166691500,1.050063999999999,21.999972999999997,31.999972999999997
data1,1,23,27.999972,105.8,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939200166690500,1.050063999999999,22.999972,32.999972
data1,1,24,28.999971,106.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939201166689500,1.049768799999999,23.999971,33.999971
data1,1,25,29.999969999999998,106.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939202166688500,1.049768799999999,24.999969999999998,34.99997
data1,1,26,30.999969,107.5,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939203166687500,1.049768799999999,25.999969,35.999969
data1,1,27,31.999968,108.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939204166686500,1.049768799999999,26.999968,36.999967999999996
data1,1,28,32.999967,109.1,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939205166685500,1.049768799999999,27.999966999999998,37.999967
data1,1,29,33.999966,110.0,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939206166684500,1.049768799999999,28.999966,38.999966
data1,1,30,34.999964999999996,110.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939207166683500,1.0222120999999973,29.999964999999996,39.999964999999996
data1,1,31,35.999964,111.7,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939208166682500,1.0470558000000025,30.999964,40.999964
data1,1,32,36.999963,112.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939209166681500,1.0470558000000025,31.999963,41.999963
data1,1,33,37.999962,112.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939210166680500,1.0470558000000025,32.999962,42.999962
data1,1,34,38.999961,113.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939211166679500,1.0470558000000025,33.999961,43.999961
data1,1,35,39.99996,113.7,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939212166678500,1.0470558000000025,34.99996,44.99996
data1,1,36,40.999959,114.0,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939213166677500,1.0470558000000025,35.999959,45.999959
data1,1,37,41.999958,114.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939214166676500,1.0470558000000025,36.999958,46.999958
data1,1,38,42.999956999999995,114.6,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939215166675500,1.0470558000000025,37.999956999999995,47.999956999999995
data1,1,39,43.999956,114.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939216166674500,1.0470558000000025,38.999956,48.999956
data1,1,40,44.999955,115.2,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939217166673500,1.020202999999995,39.999955,49.999955
data1,1,41,45.999953999999995,115.6,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939218166672500,1.020202999999995,40.999953999999995,50.999953999999995
data1,2,0,4.999995,101.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939178166713500,1.0200028000000003,-4.999999999810711e-06,9.999995
data1,2,1,5.999994,101.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939179166712500,1.0200028000000003,0.999994,10.999994000000001
data1,2,2,6.999993,101.2,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939180166711500,1.0801450999999993,1.999993,11.999993
data1,2,3,7.999992,101.2,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939181166710500,1.0801450999999993,2.9999919999999998,12.999991999999999
data1,2,4,8.999991,101.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939182166709500,1.0801450999999993,3.9999909999999996,13.999991
data1,2,5,9.99999,101.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939183166708500,1.0801450999999993,4.99999,14.99999
data1,2,6,10.999989,101.5,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939184166707500,1.0801450999999993,5.999988999999999,15.999989
data1,2,7,11.999988,101.7,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939185166706500,1.0801450999999993,6.999988,16.999988000000002
data1,2,8,12.999986999999999,101.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939186166705500,1.0801450999999993,7.999986999999999,17.999986999999997
data1,2,9,13.999986,102.2,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939187166704500,1.0801450999999993,8.999986,18.999986
data1,2,10,14.999984999999999,102.6,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939188166703500,1.0801450999999993,9.999984999999999,19.999985
data1,2,11,15.999984,103.0,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939189166702500,1.049805899999999,10.999984,20.999983999999998
data1,2,12,16.999983,103.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939190166701500,1.049805899999999,11.999983,21.999983
data1,2,13,17.999982,103.7,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939191166700500,1.049805899999999,12.999982,22.999982
data1,2,14,18.999981,103.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939192166699500,1.050063999999999,13.999980999999998,23.999981
data1,2,15,19.99998,104.1,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939193166698500,1.050063999999999,14.99998,24.99998
data1,2,16,20.999979,104.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939194166697500,1.050063999999999,15.999979,25.999979
data1,2,17,21.999978,104.5,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939195166696500,1.050063999999999,16.999978,26.999978
data1,2,18,22.999976999999998,104.7,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939196166695500,1.050063999999999,17.999976999999998,27.999976999999998
data1,2,19,23.999976,104.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939197166694500,1.050063999999999,18.999976,28.999976
data1,2,20,24.999975,105.1,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939198166693500,1.050063999999999,19.999975,29.999975
data1,2,21,25.999973999999998,105.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939199166692500,1.050063999999999,20.999973999999998,30.999973999999998
data1,2,22,26.999972999999997,105.8,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939200166691500,1.050063999999999,21.999972999999997,31.999972999999997
data1,2,23,27.999972,106.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939201166690500,1.049768799999999,22.999972,32.999972
data1,2,24,28.999971,106.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939202166689500,1.049768799999999,23.999971,33.999971
data1,2,25,29.999969999999998,107.5,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939203166688500,1.049768799999999,24.999969999999998,34.99997
data1,2,26,30.999969,108.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939204166687500,1.049768799999999,25.999969,35.999969
data1,2,27,31.999968,109.1,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939205166686500,1.049768799999999,26.999968,36.999967999999996
data1,2,28,32.999967,110.0,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939206166685500,1.049768799999999,27.999966999999998,37.999967
data1,2,29,33.999966,110.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939207166684500,1.0222120999999973,28.999966,38.999966
data1,2,30,34.999964999999996,111.7,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939208166683500,1.0470558000000025,29.999964999999996,39.999964999999996
data1,2,31,35.999964,112.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939209166682500,1.0470558000000025,30.999964,40.999964
data1,2,32,36.999963,112.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939210166681500,1.0470558000000025,31.999963,41.999963
data1,2,33,37.999962,113.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939211166680500,1.0470558000000025,32.999962,42.999962
data1,2,34,38.999961,113.7,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939212166679500,1.0470558000000025,33.999961,43.999961
data1,2,35,39.99996,114.0,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939213166678500,1.0470558000000025,34.99996,44.99996
data1,2,36,40.999959,114.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939214166677500,1.0470558000000025,35.999959,45.999959
data1,2,37,41.999958,114.6,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939215166676500,1.0470558000000025,36.999958,46.999958
data1,2,38,42.999956999999995,114.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939216166675500,1.0470558000000025,37.999956999999995,47.999956999999995
data1,2,39,43.999956,115.2,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939217166674500,1.020202999999995,38.999956,48.999956
data1,2,40,44.999955,115.6,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939218166673500,1.020202999999995,39.999955,49.999955
data1,2,41,45.999953999999995,116.0,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939219166672500,1.0531757000000042,40.999953999999995,50.999953999999995
data1,5,0,4.999995,101.2,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939181166713500,1.0801450999999993,-4.999999999810711e-06,9.999995
data1,5,1,5.999994,101.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939182166712500,1.0801450999999993,0.999994,10.999994000000001
data1,5,2,6.999993,101.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939183166711500,1.0801450999999993,1.999993,11.999993
data1,5,3,7.999992,101.5,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939184166710500,1.0801450999999993,2.9999919999999998,12.999991999999999
data1,5,4,8.999991,101.7,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939185166709500,1.0801450999999993,3.9999909999999996,13.999991
data1,5,5,9.99999,101.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939186166708500,1.0801450999999993,4.99999,14.99999
data1,5,6,10.999989,102.2,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939187166707500,1.0801450999999993,5.999988999999999,15.999989
data1,5,7,11.999988,102.6,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939188166706500,1.0801450999999993,6.999988,16.999988000000002
data1,5,8,12.999986999999999,103.0,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939189166705500,1.049805899999999,7.999986999999999,17.999986999999997
data1,5,9,13.999986,103.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939190166704500,1.049805899999999,8.999986,18.999986
data1,5,10,14.999984999999999,103.7,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939191166703500,1.049805899999999,9.999984999999999,19.999985
data1,5,11,15.999984,103.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939192166702500,1.050063999999999,10.999984,20.999983999999998
data1,5,12,16.999983,104.1,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939193166701500,1.050063999999999,11.999983,21.999983
data1,5,13,17.999982,104.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939194166700500,1.050063999999999,12.999982,22.999982
data1,5,14,18.999981,104.5,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939195166699500,1.050063999999999,13.999980999999998,23.999981
data1,5,15,19.99998,104.7,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939196166698500,1.050063999999999,14.99998,24.99998
data1,5,16,20.999979,104.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939197166697500,1.050063999999999,15.999979,25.999979
data1,5,17,21.999978,105.1,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939198166696500,1.050063999999999,16.999978,26.999978
data1,5,18,22.999976999999998,105.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939199166695500,1.050063999999999,17.999976999999998,27.999976999999998
data1,5,19,23.999976,105.8,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939200166694500,1.050063999999999,18.999976,28.999976
data1,5,20,24.999975,106.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939201166693500,1.049768799999999,19.999975,29.999975
data1,5,21,25.999973999999998,106.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939202166692500,1.049768799999999,20.999973999999998,30.999973999999998
data1,5,22,26.999972999999997,107.5,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939203166691500,1.049768799999999,21.999972999999997,31.999972999999997
data1,5,23,27.999972,108.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939204166690500,1.049768799999999,22.999972,32.999972
data1,5,24,28.999971,109.1,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939205166689500,1.049768799999999,23.999971,33.999971
data1,5,25,29.999969999999998,110.0,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939206166688500,1.049768799999999,24.999969999999998,34.99997
data1,5,26,30.999969,110.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939207166687500,1.0222120999999973,25.999969,35.999969
data1,5,27,31.999968,111.7,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939208166686500,1.0470558000000025,26.999968,36.999967999999996
data1,5,28,32.999967,112.4,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939209166685500,1.0470558000000025,27.999966999999998,37.999967
data1,5,29,33.999966,112.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939210166684500,1.0470558000000025,28.999966,38.999966
data1,5,30,34.999964999999996,113.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939211166683500,1.0470558000000025,29.999964999999996,39.999964999999996
data1,5,31,35.999964,113.7,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939212166682500,1.0470558000000025,30.999964,40.999964
data1,5,32,36.999963,114.0,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939213166681500,1.0470558000000025,31.999963,41.999963
data1,5,33,37.999962,114.3,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939214166680500,1.0470558000000025,32.999962,42.999962
data1,5,34,38.999961,114.6,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939215166679500,1.0470558000000025,33.999961,43.999961
data1,5,35,39.99996,114.9,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939216166678500,1.0470558000000025,34.99996,44.99996
data1,5,36,40.999959,115.2,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939217166677500,1.020202999999995,35.999959,45.999959
data1,5,37,41.999958,115.6,estimated_alignment_Polar_device_HR,True,10.0,eligible,1788939218166676500,1.020202999999995,36.999958,46.999958
