frame,time_s,source,rgb_valid,r,g,b,motion_x,motion_y,face_x0,face_y0,face_x1,face_y1,roi_status,roi_valid_regions,forehead_r,forehead_g,forehead_b,forehead_valid,forehead_quality,forehead_valid_pixel_fraction,forehead_visible_fraction,forehead_pixel_count,forehead_valid_pixels,forehead_brightness,forehead_laplacian_var,forehead_status,forehead_rgb_aggregation,left_cheek_r,left_cheek_g,left_cheek_b,left_cheek_valid,left_cheek_quality,left_cheek_valid_pixel_fraction,left_cheek_visible_fraction,left_cheek_pixel_count,left_cheek_valid_pixels,left_cheek_brightness,left_cheek_laplacian_var,left_cheek_status,left_cheek_rgb_aggregation,right_cheek_r,right_cheek_g,right_cheek_b,right_cheek_valid,right_cheek_quality,right_cheek_valid_pixel_fraction,right_cheek_visible_fraction,right_cheek_pixel_count,right_cheek_valid_pixels,right_cheek_brightness,right_cheek_laplacian_var,right_cheek_status,right_cheek_rgb_aggregation,face_detected,flow_available,bridge_age_frames,baseline_forehead_r,baseline_forehead_g,baseline_forehead_b,forehead_pixel_source,forehead_pixel_tracks,forehead_pixel_seeds,forehead_pixel_screen_rejected,forehead_pixel_color_rejected,forehead_pixel_fb_rejected,forehead_pixel_geometry_rejected,forehead_pixel_fb_error_median,forehead_pixel_reset,forehead_pixel_log_delta_r,forehead_pixel_log_delta_g,forehead_pixel_log_delta_b,baseline_left_cheek_r,baseline_left_cheek_g,baseline_left_cheek_b,left_cheek_pixel_source,left_cheek_pixel_tracks,left_cheek_pixel_seeds,left_cheek_pixel_screen_rejected,left_cheek_pixel_color_rejected,left_cheek_pixel_fb_rejected,left_cheek_pixel_geometry_rejected,left_cheek_pixel_fb_error_median,left_cheek_pixel_reset,left_cheek_pixel_log_delta_r,left_cheek_pixel_log_delta_g,left_cheek_pixel_log_delta_b,baseline_right_cheek_r,baseline_right_cheek_g,baseline_right_cheek_b,right_cheek_pixel_source,right_cheek_pixel_tracks,right_cheek_pixel_seeds,right_cheek_pixel_screen_rejected,right_cheek_pixel_color_rejected,right_cheek_pixel_fb_rejected,right_cheek_pixel_geometry_rejected,right_cheek_pixel_fb_error_median,right_cheek_pixel_reset,right_cheek_pixel_log_delta_r,right_cheek_pixel_log_delta_g,right_cheek_pixel_log_delta_b,baseline_r,baseline_g,baseline_b,pixel_mode,pixel_rgb_kind
508,16.933333333333334,mesh,True,202.62610293431524,171.93735229904985,137.59573703558718,5.960464477539063e-08,1.4901161193847656e-08,0.35275788605213165,0.1533960771560669,0.5247966969013214,0.3322772359848022,sampled,3,207.53919912873116,182.46707164790365,152.07986662475204,True,0.9319852941176471,0.9319852941176471,1.0,544,507,0.7396490051903113,943.8018561396519,sampled,trimmed_mean,217.64541524648496,178.98375275660183,146.37026764964767,True,0.9264069264069265,0.9264069264069265,1.0,462,428,0.7306416772769713,798.5095306474391,sampled,trimmed_mean,182.69369442772958,154.36123249264406,114.33707683236184,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6365691367456073,667.8088677160847,sampled,trimmed_mean,True,True,0,211.54054054054055,183.8869778869779,153.71498771498773,tracked_ratio,23,24,1,0,0,0,0.00019150944717694074,False,-0.000394912824705361,0.0004096059027766925,0.0,215.17441860465115,180.00290697674419,148.95348837209303,tracked_ratio,24,25,0,1,0,0,0.00010264300362905487,False,0.0,0.0,0.0,191.64945652173913,157.23097826086956,125.9538043478261,tracked_ratio,25,25,0,0,0,0,9.918212890625e-05,False,0.0,0.0,0.0,206.12147188897697,173.70695437486384,142.87409347830229,tracking_screened,paired_relative_color_reconstruction
509,16.966666666666665,mesh,True,202.5987860324005,171.9125132726998,137.5741812870524,-1.6689300537109375e-06,-1.7285346984863281e-06,0.3527338659763336,0.1534188801050186,0.5246954095363616,0.3321312630176544,sampled,3,207.4572484229869,182.3925545688536,152.0151993791477,True,0.9375,0.9375,1.0,544,510,0.7387118656286042,942.5556311720912,sampled,trimmed_mean,217.64541524648496,178.98375275660183,146.37026764964767,True,0.9264069264069265,0.9264069264069265,1.0,462,428,0.7306416772769713,798.5095306474391,sampled,trimmed_mean,182.69369442772958,154.36123249264406,114.33707683236184,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6365691367456073,667.8088677160847,sampled,trimmed_mean,True,True,0,211.59313725490196,183.93872549019608,153.8063725490196,tracked_ratio,23,24,0,1,0,0,0.0002207625802839175,False,-0.0003949465461353138,-0.0004084698592651197,-0.0004253094101717814,215.17441860465115,180.00290697674419,148.95348837209303,tracked_ratio,24,25,0,1,0,0,0.0001911920844577253,False,0.0,0.0,0.0,191.64945652173913,157.23097826086956,125.9538043478261,tracked_ratio,25,25,0,0,0,0,0.00013059419870842248,False,0.0,0.0,0.0,206.13900412709742,173.7242035759366,142.90455508964624,tracking_screened,paired_relative_color_reconstruction
510,17.0,mesh,True,202.04277510718995,171.27123418165766,137.3351444868875,4.738569259643555e-06,1.5124678611755371e-06,0.3527792114019394,0.15326975613832475,0.52469447016716,0.3322554433345794,sampled,3,206.96742663207232,181.9197240243106,151.55589363158725,True,0.94921875,0.94921875,1.0,512,486,0.7390534160539215,1065.5114596618653,sampled,trimmed_mean,216.6333471778071,177.86061607837036,145.97326465995985,True,0.9329004329004329,0.9329004329004329,1.0,462,431,0.7264549868432221,806.1134327336629,sampled,trimmed_mean,182.52755151169035,154.0333624422921,114.47627516911534,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6351752992105935,668.2555649736137,sampled,trimmed_mean,True,True,0,212.3153846153846,184.87948717948717,154.92820512820512,tracked_ratio,24,24,0,0,0,0,0.0005790454742964357,False,-0.0023638651291088978,-0.002595744573083785,-0.0030260199908094853,214.32463768115943,179.0840579710145,148.6695652173913,tracked_ratio,24,25,0,1,0,0,0.00033009808976203203,False,-0.0046609228377876444,-0.006294847194009183,-0.002716004904219458,191.3913043478261,156.7608695652174,126.04076086956522,tracked_ratio,25,25,0,0,0,0,0.0003814697265625,False,-0.0009098207146882942,-0.0021263029849838007,0.0012166978256102157,206.01044221479003,173.5748049052397,143.2128437383872,tracking_screened,paired_relative_color_reconstruction
511,17.033333333333335,mesh,True,201.5346318328277,170.73007061334695,137.0975463891317,-1.6927719116210938e-05,-4.61190938949585e-06,0.3529145932197571,0.15331657528877257,0.524598969221115,0.3323181855678558,sampled,3,206.4293292315307,181.3304000116788,151.5917189197718,True,0.95703125,0.95703125,1.0,512,490,0.7366690716911765,1067.9823156201169,sampled,trimmed_mean,216.31054527235997,177.50177749415022,145.79243663836033,True,0.9329004329004329,0.9329004329004329,1.0,462,431,0.7247378405907818,803.2415773561589,sampled,trimmed_mean,181.8640209945924,153.3580343342119,113.90848360926302,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6327711569476275,668.9263298819925,sampled,trimmed_mean,True,True,0,211.98214285714286,184.4872448979592,155.24744897959184,tracked_ratio,24,24,0,0,0,0,0.0004492713778745383,False,-0.0026032991154729857,-0.0032447313335026338,0.00023635540487902288,213.9391304347826,178.6550724637681,148.5536231884058,tracked_ratio,23,25,1,1,0,0,0.0002460405812598765,False,-0.0014911953760899834,-0.002019564887421882,-0.001239542852006785,190.74728260869566,156.14945652173913,125.70923913043478,tracked_ratio,24,25,1,0,0,0,0.0002324149536434561,False,-0.00364185837728596,-0.004393936861541598,-0.004972247120980702,205.55618530020703,173.0972579611555,143.17010376614414,tracking_screened,paired_relative_color_reconstruction
512,17.066666666666666,mesh,True,200.32356159015853,169.17732654997246,137.1974948634644,-2.47955322265625e-05,-1.195073127746582e-05,0.3527317404747009,0.15333477199077605,0.5245582592487334,0.33223834216594694,sampled,3,205.44369011569052,179.9308252624156,152.01824878656836,True,0.98828125,0.98828125,1.0,512,506,0.7307432904411765,1061.8263852735442,sampled,trimmed_mean,214.6298882879375,175.3524979523426,145.182789954383,True,0.9329004329004329,0.9329004329004329,1.0,462,431,0.7177983363042185,799.1940665091734,sampled,trimmed_mean,180.8971063668476,152.24865643515923,114.39144584944188,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.628024649859944,671.2222951633777,sampled,trimmed_mean,True,True,0,211.69950738916256,183.9704433497537,156.70443349753694,tracked_ratio,24,24,0,0,0,0,0.001138675434049219,False,-0.004786140150261964,-0.007748308722035566,0.002809724269752513,212.3768115942029,176.52463768115942,148.0144927536232,tracked_ratio,24,25,0,1,0,0,0.0004062966036144644,False,-0.007799989856776464,-0.01218240090981854,-0.0041903744397316,189.51902173913044,154.80434782608697,125.85326086956522,tracked_ratio,25,25,0,0,0,0,0.00072491291211918,False,-0.0053308739258204636,-0.007260199501809548,0.004230951466175778,204.53178024083195,171.7664762856667,143.52406237357513,tracking_screened,paired_relative_color_reconstruction
513,17.1,mesh,True,200.25149842710536,168.50756707789122,137.20841343877132,-1.3321638107299805e-05,-4.0531158447265625e-06,0.35271773040294646,0.1533156928420067,0.5247780466079711,0.33235476613044734,sampled,3,205.51105648572133,178.95085728457303,151.51293128160523,True,0.982421875,0.982421875,1.0,512,503,0.7280167892156861,1051.0667330310057,sampled,trimmed_mean,214.56880607524144,174.95158931742998,145.78530167566038,True,0.9329004329004329,0.9329004329004329,1.0,462,431,0.7171800865800866,798.1295444528961,sampled,trimmed_mean,180.67463272035334,151.62025463167066,114.32700735904828,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6259642814701637,669.036992930061,sampled,trimmed_mean,True,True,0,211.4863523573201,182.6426799007444,155.8138957816377,tracked_ratio,24,24,0,0,0,0,0.00028223468689247966,False,0.00032785298717849423,-0.005461245090757421,-0.0033295951452980005,212.42608695652174,176.01159420289855,148.61449275362318,tracked_ratio,24,25,0,1,0,0,0.00018437264952808619,False,-0.00028463373216478183,-0.0022889188251968952,0.004141434059422617,189.24728260869566,154.0298913043478,125.63586956521739,tracked_ratio,25,25,0,0,0,0,0.0003890243242494762,False,-0.0012305921648150695,-0.00413601178942576,-0.0005634743606788322,204.38657397417919,170.8947218026636,143.35475270015942,tracking_screened,paired_relative_color_reconstruction
514,17.133333333333333,mesh,True,199.4446605992563,167.0454155483337,137.33915805608353,-2.6926398277282715e-05,-6.4373016357421875e-06,0.35284102857112887,0.15354009449481965,0.5248725402355193,0.3324033266305923,sampled,3,204.3258824975736,177.39906781350783,152.3357554560152,True,0.9963235294117647,0.9963235294117647,1.0,544,542,0.7200492070357554,937.5382095275598,sampled,trimmed_mean,213.9922280533537,172.96557042072334,145.66586225129433,True,0.9523809523809523,0.9523809523809523,1.0,462,440,0.7114550887021472,794.0512396058919,sampled,trimmed_mean,180.01587124684175,150.77160841076994,114.01585646094108,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6229718360071302,661.976257140721,sampled,trimmed_mean,True,True,0,209.7811059907834,180.5852534562212,156.0,tracked_ratio,24,24,0,0,0,0,0.0006921575695741922,False,-0.005783652858728467,-0.008709412691632685,0.005416025947597653,212.33238636363637,174.7159090909091,149.13636363636363,tracked_ratio,24,25,0,1,0,0,0.00035589304752647877,False,-0.002690764319901555,-0.01141674339929478,-0.0008196188304284205,188.5788043478261,153.04347826086956,125.60597826086956,tracked_ratio,23,25,2,0,0,0,0.0007365428609773517,False,-0.003652783750856979,-0.005612905323511135,-0.0027252972611861714,203.56409890074863,169.4482136026666,143.58078063241106,tracking_screened,paired_relative_color_reconstruction
515,17.166666666666668,mesh,True,199.60002602777698,165.99565669721161,137.53584345694293,4.366040229797363e-06,-8.761882781982422e-06,0.35249623835086824,0.15359911769628526,0.5251663839817047,0.3321886563301086,sampled,3,204.76888159744703,176.69528234599917,152.06952812381303,True,0.9944852941176471,0.9944852941176471,1.0,544,541,0.7182107843137254,938.3688287205339,sampled,trimmed_mean,214.07424875965262,172.27352298524875,146.1450427094371,True,0.9523809523809523,0.9523809523809523,1.0,462,440,0.709866734572617,794.1725086258502,sampled,trimmed_mean,179.9569477262313,149.0181647603869,114.39295953757865,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6181039300568711,658.992751307809,sampled,trimmed_mean,True,True,0,210.17551963048498,179.60739030023095,155.5150115473441,tracked_ratio,24,24,0,0,0,0,0.0003191195137333125,False,0.0021657538150619718,-0.003975134841557131,-0.0017491641206082078,212.3096590909091,173.95738636363637,149.5028409090909,tracked_ratio,24,25,0,1,0,0,0.0001954078470589593,False,0.0003832148123968546,-0.004009096163347273,0.003284187675618889,188.24184782608697,151.0733695652174,125.5570652173913,tracked_ratio,25,25,0,0,0,0,0.0006272828322835267,False,-0.0003273776131477435,-0.01169795505167742,0.0033020040634225622,203.57567551582702,168.21271540969488,143.5249725579421,tracking_screened,paired_relative_color_reconstruction
516,17.2,mesh,True,199.23734736925408,164.28468002952349,137.9601261720721,-2.1025538444519043e-05,-1.1771917343139648e-06,0.35252404332160947,0.15360568910837175,0.5245293247699737,0.3321455186605453,sampled,3,204.60471278502837,174.7948197503064,153.35812989104616,True,0.9981617647058824,0.9981617647058824,1.0,544,543,0.7135780565167243,861.6175727147356,sampled,trimmed_mean,213.31223736361477,170.624865609663,146.23343871083216,True,0.948051948051948,0.948051948051948,1.0,462,438,0.705426754944402,771.6698647789206,sampled,trimmed_mean,179.79509195911908,147.43435472860102,114.28880991433803,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6134596384008147,629.4108008308689,sampled,trimmed_mean,True,True,0,209.99540229885056,177.7103448275862,156.61609195402298,tracked_ratio,24,24,0,0,0,0,0.0013811521930620074,False,-0.0008020489033587184,-0.01081385281825634,0.008438066293056861,211.4431818181818,171.92045454545453,149.71875,tracked_ratio,24,25,0,1,0,0,0.001404140261001885,False,-0.003565916229183872,-0.00961608531598385,0.0006046683303024005,187.70652173913044,149.21195652173913,125.14945652173913,tracked_ratio,25,25,0,0,0,0,0.0008819791255518794,False,-0.000899818542653159,-0.010685185631353266,-0.0009108695519644926,203.04836861872096,166.2809186315933,143.8280994919207,tracking_screened,paired_relative_color_reconstruction
517,17.233333333333334,mesh,True,199.23734736925408,164.28468002952349,137.9601261720721,-1.043081283569336e-06,2.384185791015625e-07,0.35247900903224944,0.15350202679634095,0.5244200122356415,0.3321498793363571,sampled,3,204.60471278502837,174.7948197503064,153.35812989104616,True,0.9981617647058824,0.9981617647058824,1.0,544,543,0.7135780565167243,861.6175727147356,sampled,trimmed_mean,213.31223736361477,170.624865609663,146.23343871083216,True,0.948051948051948,0.948051948051948,1.0,462,438,0.705426754944402,771.6698647789206,sampled,trimmed_mean,179.79509195911908,147.43435472860102,114.28880991433803,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6134596384008147,629.4108008308689,sampled,trimmed_mean,True,True,0,209.99540229885056,177.7103448275862,156.61609195402298,tracked_ratio,24,24,0,0,0,0,0.00011525228910613805,False,0.0,0.0,0.0,211.4431818181818,171.92045454545453,149.71875,tracked_ratio,24,25,0,1,0,0,0.000152587890625,False,0.0,0.0,0.0,187.70652173913044,149.21195652173913,125.14945652173913,tracked_ratio,25,25,0,0,0,0,0.0001643421855987981,False,0.0,0.0,0.0,203.04836861872096,166.2809186315933,143.8280994919207,tracking_screened,paired_relative_color_reconstruction
518,17.266666666666666,mesh,True,199.07441314476625,164.12127603346212,137.79256255637077,-7.495284080505371e-06,-3.3676624298095703e-06,0.35251799821853635,0.15342981547117232,0.5245069873332977,0.33216609060764307,sampled,3,204.41158728232534,174.597710753097,153.15663048341463,True,0.9981617647058824,0.9981617647058824,1.0,544,543,0.7125760380622836,859.3396286727807,sampled,trimmed_mean,213.0165601928543,170.33176261868832,145.93224727135973,True,0.9502164502164502,0.9502164502164502,1.0,462,439,0.7039582887700535,771.7412423018307,sampled,trimmed_mean,179.79509195911908,147.43435472860102,114.28880991433803,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6134596384008147,629.4108008308689,sampled,trimmed_mean,True,True,0,209.69655172413792,177.40689655172415,156.30574712643678,tracked_ratio,24,24,0,0,0,0,0.0002189764054492116,False,-0.0009443414212262607,-0.0011282955467664226,-0.0013147780316487326,211.18413597733712,171.6487252124646,149.46458923512748,tracked_ratio,24,25,0,1,0,0,0.0001911920844577253,False,-0.0013870853663285093,-0.0017192982268646843,-0.002061785901763014,187.70652173913044,149.21195652173913,125.14945652173913,tracked_ratio,25,25,0,0,0,0,0.00016220315592363477,False,0.0,0.0,0.0,202.86240314686847,166.08919276197597,143.63993096110113,tracking_screened,paired_relative_color_reconstruction
519,17.3,mesh,True,199.07441314476625,164.12127603346212,137.79256255637077,-5.960464477539063e-08,2.9802322387695312e-08,0.35255669951438906,0.15357254534959794,0.5244052839279174,0.33213785409927365,sampled,3,204.41158728232534,174.597710753097,153.15663048341463,True,0.9981617647058824,0.9981617647058824,1.0,544,543,0.7125760380622836,859.3396286727807,sampled,trimmed_mean,213.0165601928543,170.33176261868832,145.93224727135973,True,0.9502164502164502,0.9502164502164502,1.0,462,439,0.7039582887700535,771.7412423018307,sampled,trimmed_mean,179.79509195911908,147.43435472860102,114.28880991433803,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6134596384008147,629.4108008308689,sampled,trimmed_mean,True,True,0,209.69655172413792,177.40689655172415,156.30574712643678,tracked_ratio,24,24,0,0,0,0,0.00011711511615430936,False,0.0,0.0,0.0,211.18413597733712,171.6487252124646,149.46458923512748,tracked_ratio,24,25,0,1,0,0,0.00011917495430679992,False,0.0,0.0,0.0,187.70652173913044,149.21195652173913,125.14945652173913,tracked_ratio,25,25,0,0,0,0,9.187007526634261e-05,False,0.0,0.0,0.0,202.86240314686847,166.08919276197597,143.63993096110113,tracking_screened,paired_relative_color_reconstruction
520,17.333333333333332,mesh,True,199.07441314476625,164.12127603346212,137.79256255637077,-1.1920928955078125e-07,-8.940696716308594e-08,0.35252079844474793,0.15347952216863633,0.5244777965545654,0.3321359914541244,sampled,3,204.41158728232534,174.597710753097,153.15663048341463,True,0.9981617647058824,0.9981617647058824,1.0,544,543,0.7125760380622836,859.3396286727807,sampled,trimmed_mean,213.0165601928543,170.33176261868832,145.93224727135973,True,0.9502164502164502,0.9502164502164502,1.0,462,439,0.7039582887700535,771.7412423018307,sampled,trimmed_mean,179.79509195911908,147.43435472860102,114.28880991433803,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6134596384008147,629.4108008308689,sampled,trimmed_mean,True,True,0,209.69655172413792,177.40689655172415,156.30574712643678,tracked_ratio,24,24,0,0,0,0,9.042166857398115e-05,False,0.0,0.0,0.0,211.18413597733712,171.6487252124646,149.46458923512748,tracked_ratio,24,25,0,1,0,0,0.00011108566104667261,False,0.0,0.0,0.0,187.70652173913044,149.21195652173913,125.14945652173913,tracked_ratio,25,25,0,0,0,0,0.00013817421859130263,False,0.0,0.0,0.0,202.86240314686847,166.08919276197597,143.63993096110113,tracking_screened,paired_relative_color_reconstruction
521,17.366666666666667,mesh,True,199.07441314476625,164.12127603346212,137.79256255637077,0.0,4.470348358154297e-08,0.35254926145076754,0.15353219002485274,0.5244356000423431,0.3321756327152252,sampled,3,204.41158728232534,174.597710753097,153.15663048341463,True,0.9981617647058824,0.9981617647058824,1.0,544,543,0.7125760380622836,859.3396286727807,sampled,trimmed_mean,213.0165601928543,170.33176261868832,145.93224727135973,True,0.9502164502164502,0.9502164502164502,1.0,462,439,0.7039582887700535,771.7412423018307,sampled,trimmed_mean,179.79509195911908,147.43435472860102,114.28880991433803,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6134596384008147,629.4108008308689,sampled,trimmed_mean,True,True,0,209.69655172413792,177.40689655172415,156.30574712643678,tracked_ratio,24,24,0,0,0,0,0.00013267446047393605,False,0.0,0.0,0.0,211.18413597733712,171.6487252124646,149.46458923512748,tracked_ratio,24,25,0,1,0,0,7.780486339470372e-05,False,0.0,0.0,0.0,187.70652173913044,149.21195652173913,125.14945652173913,tracked_ratio,25,25,0,0,0,0,0.00010034901788458228,False,0.0,0.0,0.0,202.86240314686847,166.08919276197597,143.63993096110113,tracking_screened,paired_relative_color_reconstruction
522,17.4,mesh,True,199.42113147583737,164.46611733949177,138.12302204389152,3.3229589462280273e-06,7.37607479095459e-06,0.35257244944572447,0.1535106986761093,0.5245552241802215,0.3321149963140487,sampled,3,204.92331691992754,175.1033119835065,153.65331926490518,True,0.9981617647058824,0.9981617647058824,1.0,544,543,0.714861216839677,860.054210095791,sampled,trimmed_mean,213.41661391371056,170.7309519405181,146.32718543887222,True,0.948051948051948,0.948051948051948,1.0,462,438,0.7060463967405144,772.2837748818049,sampled,trimmed_mean,179.92346359387406,147.56408809445068,114.38856142789714,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6145546218487391,629.4987315667996,sampled,trimmed_mean,True,True,0,210.34712643678162,178.08275862068965,156.9977011494253,tracked_ratio,24,24,0,0,0,0,0.00025001126778079197,False,0.002500299382918147,0.0028916219846919938,0.003237764719181641,211.64488636363637,172.1278409090909,149.92613636363637,tracked_ratio,24,25,0,1,0,0,0.0001954078470589593,False,0.0018762791570219504,0.0023408568985867012,0.0027026563642261526,187.97826086956522,149.51358695652175,125.4320652173913,tracked_ratio,25,25,0,0,0,0,0.0002288818359375,False,0.0007137337689304012,0.0008795529425291632,0.0008724214319983355,203.32342455666108,166.57472882876743,144.11863424348434,tracking_screened,paired_relative_color_reconstruction
523,17.433333333333334,mesh,True,200.06136286146966,165.12189658719225,138.57790436090795,2.326071262359619e-05,-2.4586915969848633e-06,0.3525368285179138,0.15359506160020828,0.5241156899929046,0.3321963387727737,sampled,3,205.454234360718,175.63616589582568,154.16972490406175,True,0.9981617647058824,0.9981617647058824,1.0,544,543,0.7171680219146482,853.958353478144,sampled,trimmed_mean,214.1177615562379,171.43782835736243,146.7602075449782,True,0.9458874458874459,0.9458874458874459,1.0,462,437,0.7083798149562855,771.7425565051815,sampled,trimmed_mean,180.61209266745308,148.29169550838864,114.80378063368389,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6176963076139546,631.0042144359176,sampled,trimmed_mean,True,True,0,210.87816091954022,178.58850574712645,157.5103448275862,tracked_ratio,24,24,0,0,0,0,0.00027428462635725737,False,0.0025874599394584297,0.0030384621970380495,0.0033552141945840898,212.24501424501423,172.72079772079772,150.22507122507122,tracked_ratio,24,25,0,1,0,0,0.00029627210460603237,False,0.0032799620865302673,0.004131747039218018,0.0029549030872559195,188.75271739130434,150.24728260869566,125.82065217391305,tracked_ratio,25,25,0,0,0,0,0.00035622002906166017,False,0.0038200388229815913,0.004918672685824431,0.0036233292641401653,203.95863085195296,167.18552869220662,144.51868940885683,tracking_screened,paired_relative_color_reconstruction
524,17.466666666666665,mesh,True,200.8914395000556,166.1446369118529,138.42649948711184,3.6507844924926758e-06,7.465481758117676e-06,0.3526899892091751,0.1535394710302353,0.5242879378795624,0.3321260148286819,sampled,3,206.36957919634565,176.8744499377724,153.67624675429633,True,0.9926470588235294,0.9926470588235294,1.0,544,540,0.7215322952710496,858.3883017643681,sampled,trimmed_mean,215.1644266014065,172.70272315144524,146.40665821988222,True,0.9329004329004329,0.9329004329004329,1.0,462,431,0.7128741023682201,780.3631047575005,sampled,trimmed_mean,181.14031270241466,148.85673764634103,115.19659348715702,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6202764960529665,629.7599039593897,sampled,trimmed_mean,True,True,0,211.77777777777777,179.75,157.0,tracked_ratio,24,24,0,0,0,0,0.0006700122612528503,False,0.004445329836863354,0.007025542378678635,-0.0032060096144282506,212.88695652173914,173.59130434782608,149.56811594202898,tracked_ratio,23,25,1,1,0,0,0.0002813581668306142,False,0.004876359411525461,0.007351069117469422,-0.002411933528497887,189.5054347826087,151.0788043478261,126.32608695652173,tracked_ratio,25,25,0,0,0,0,0.00035752487019635737,False,0.0029203422148768687,0.003803101453355889,0.003415761708222099,204.72338969404186,168.14003623188407,144.29806763285023,tracking_screened,paired_relative_color_reconstruction
525,17.5,mesh,True,201.77631345418388,167.77732891069715,138.5194912630688,4.626810550689697e-05,2.7641654014587402e-06,0.35267986834049225,0.15362500935792922,0.5239502775669097,0.33216225683689116,sampled,3,206.69421957818736,178.3393356502423,154.21042283001267,True,0.9834558823529411,0.9834558823529411,1.0,544,535,0.725499019607843,859.5792421141733,sampled,trimmed_mean,216.5624828816683,174.2380088186653,147.01913550696653,True,0.9285714285714286,0.9285714285714286,1.0,462,429,0.7178851540616246,785.5882885899814,sampled,trimmed_mean,182.07223790269595,150.75464226318388,114.32891545222719,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6253668279432985,626.0399780473192,sampled,trimmed_mean,True,True,0,211.997668997669,180.7785547785548,156.983682983683,tracked_ratio,23,24,1,0,0,0,0.00098698353394866,False,0.0015718658940690542,0.008247957013096495,0.0034699560875474816,214.0376811594203,174.8927536231884,149.89565217391305,tracked_ratio,24,25,0,1,0,0,0.00045725476229563355,False,0.006476599611907233,0.008850478179309187,0.004174671686630657,190.3179347826087,152.9701086956522,125.61141304347827,tracked_ratio,25,25,0,0,0,0,0.0005790303112007678,False,0.005131580633815139,0.012669278473344349,-0.0075606600088497155,205.4510949798993,169.54713903246514,144.16358273369144,tracking_screened,paired_relative_color_reconstruction
526,17.533333333333335,mesh,True,202.27799149607958,168.62586886782162,138.1995015157976,-3.337860107421875e-06,3.851950168609619e-06,0.35258721649646757,0.15359357476234436,0.5243417882919311,0.3321296119689941,sampled,3,207.37056914634624,179.29909886166672,153.48184102010214,True,0.9650735294117647,0.9650735294117647,1.0,544,525,0.7288042243367935,855.9930629273356,sampled,trimmed_mean,217.1879087235133,175.17210713800802,146.36222404304831,True,0.9285714285714286,0.9285714285714286,1.0,462,429,0.7202034547152194,778.8053743148929,sampled,trimmed_mean,182.27549661837924,151.40640060379013,114.75443948424238,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6278845089550972,626.7913833668783,sampled,trimmed_mean,True,True,0,212.12589073634203,181.083135391924,155.5771971496437,tracked_ratio,24,24,0,0,0,0,0.00043387663026805967,False,0.003266880875194197,0.005367239216026951,-0.0047357912902697315,214.65797101449274,175.76521739130436,149.29565217391306,tracked_ratio,23,25,1,1,0,0,0.00020471813331823796,False,0.002883807311244064,0.005346728683452027,-0.004478216085418012,190.64945652173913,153.75,126.23641304347827,tracked_ratio,25,25,0,0,0,0,0.00039111345540732145,False,0.0011157403629062379,0.004313986642464313,0.00371501911637522,205.81110609085795,170.1994509277428,143.70308745567834,tracking_screened,paired_relative_color_reconstruction
527,17.566666666666666,mesh,True,202.7121463779372,169.44217552639245,138.2631078749841,2.4959444999694824e-05,6.042420864105225e-06,0.3525683134794235,0.15365479856729508,0.5243727529048919,0.3320557898283004,sampled,3,207.86048103785456,180.24511601085618,153.50554868315086,True,0.9613970588235294,0.9613970588235294,1.0,544,523,0.7317341983852365,860.5641572060988,sampled,trimmed_mean,217.52056351003148,176.17726122439018,146.18269852232666,True,0.9307359307359307,0.9307359307359307,1.0,462,430,0.722448162295221,780.4715074281029,sampled,trimmed_mean,182.75539458592544,151.90414934393098,115.10107641947474,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6298959850606909,627.95347278771,sampled,trimmed_mean,True,True,0,212.41050119331743,182.00238663484487,155.47971360381862,tracked_ratio,24,24,0,0,0,0,0.00036046635068487376,False,0.0023597084978073794,0.005262325428440151,0.00015445366090607198,214.8575581395349,176.8372093023256,149.16860465116278,tracked_ratio,24,25,0,1,0,0,0.000270386430202052,False,0.0015304732835859757,0.005721694239983694,-0.0012273365860061198,191.1875,154.3451086956522,126.5163043478261,tracked_ratio,25,25,0,0,0,0,0.00037126237293705344,False,0.0026293568878231325,0.0032821092906201157,0.003016131213127541,206.15185311095078,171.06156821094086,143.7215408676025,tracking_screened,paired_relative_color_reconstruction
