window_index,time_s,channel,roi,method,channel_status,observed_fraction,roi_quality,signal_std,candidate_rank,candidate_bpm,relative_power,peak_concentration,prominence_ratio,candidate_weight,motion_overlap,motion_weight,selected_consensus,proposal_accepted,waveform_weight
39,43.65416117615211,left_cheek_chrom,left_cheek,chrom,usable,1.0,1.0,1.0382216777410587,1,106.0,1.0,0.5019779780502202,1.0,0.7085040423668874,0.251280700256421,0.9371798249358947,True,True,0.3570959151844152
39,43.65416117615211,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,1.0375062906464672,1,105.0,1.0,0.4581785572177174,1.0,0.676888880997256,0.18350954109639783,0.9541226147259005,True,True,0.3491869581425076
39,43.65416117615211,right_cheek_chrom,right_cheek,chrom,usable,1.0,1.0,0.9866842733889605,1,106.0,1.0,0.520226906539501,1.0,0.7212675693107939,0.251280700256421,0.9371798249358947,True,True,0.37208061116828633
40,44.64513626351681,forehead_pos,forehead,pos,usable,1.0,1.0,0.9620293585772423,1,106.0,1.0,0.45025498102025463,1.0,0.6710104179670049,0.34204391885207697,0.9144890202869808,True,True,0.34413273083459767
40,44.64513626351681,forehead_pos,forehead,pos,usable,1.0,1.0,0.9620293585772423,2,83.0,0.3091650765933356,0.1622856889157527,0.19690634554747152,0.2239934540196229,0.3501710012867497,0.9124572496783125,False,True,0.0
40,44.64513626351681,forehead_chrom,forehead,chrom,usable,1.0,1.0,1.0207552733441783,1,106.0,1.0,0.4990452598165828,1.0,0.7064313553464221,0.34204391885207697,0.9144890202869808,True,True,0.36229862451182443
40,44.64513626351681,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,1.160838608530156,1,105.0,1.0,0.6035387639022225,1.0,0.776877573303685,0.28713332491358784,0.928216668771603,True,True,0.3898931286633912
40,44.64513626351681,left_cheek_chrom,left_cheek,chrom,usable,1.0,1.0,1.0517815523656389,1,105.0,1.0,0.6126455950100614,1.0,0.7827168038378002,0.28713332491358784,0.928216668771603,True,True,0.39282367517440886
40,44.64513626351681,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,1.0480082799905461,1,104.0,1.0,0.5840289637378517,1.0,0.7642178771383537,0.2555319293077222,0.9361170176730694,True,True,0.3905036606617541
40,44.64513626351681,right_cheek_chrom,right_cheek,chrom,usable,1.0,1.0,1.001727121325968,1,105.0,1.0,0.6376837734660905,1.0,0.7985510462494495,0.28713332491358784,0.928216668771603,True,True,0.40804738558769527
41,45.63611135088152,forehead_pos,forehead,pos,usable,1.0,1.0,0.961380795706354,1,107.0,1.0,0.5170422413429824,1.0,0.7190564938466117,0.3604065356781375,0.9098983660804656,True,True,0.36311867747355675
41,45.63611135088152,forehead_chrom,forehead,chrom,usable,1.0,1.0,1.0103369483903806,1,107.0,1.0,0.5381148014371122,1.0,0.7335630862012565,0.3604065356781375,0.9098983660804656,True,True,0.37044440872769974
41,45.63611135088152,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,1.1454789170527777,1,106.0,1.0,0.6129418677587115,1.0,0.7829060401853543,0.3376878250335566,0.9155780437416109,True,True,0.39433873129703045
41,45.63611135088152,left_cheek_chrom,left_cheek,chrom,usable,1.0,1.0,1.0554007430496117,1,106.0,1.0,0.6312852439733478,1.0,0.7945346084176245,0.3376878250335566,0.9155780437416109,True,True,0.40019587712059407
41,45.63611135088152,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,1.014373040123646,1,105.0,1.0,0.5881217959957747,1.0,0.7668909935549998,0.32163233801050684,0.9195919154973733,True,True,0.3940585074869186
41,45.63611135088152,right_cheek_chrom,right_cheek,chrom,usable,1.0,1.0,0.9953543683117387,1,106.0,1.0,0.6569936884723967,1.0,0.8105514718217448,0.3376878250335566,0.9155780437416109,True,True,0.4164929643348262
42,46.627086438246224,forehead_pos,forehead,pos,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0
42,46.627086438246224,forehead_chrom,forehead,chrom,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0
42,46.627086438246224,left_cheek_pos,left_cheek,pos,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0
42,46.627086438246224,left_cheek_chrom,left_cheek,chrom,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0
42,46.627086438246224,right_cheek_pos,right_cheek,pos,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0
42,46.627086438246224,right_cheek_chrom,right_cheek,chrom,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0
43,47.618061525610926,forehead_pos,forehead,pos,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0
43,47.618061525610926,forehead_chrom,forehead,chrom,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0
43,47.618061525610926,left_cheek_pos,left_cheek,pos,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0
43,47.618061525610926,left_cheek_chrom,left_cheek,chrom,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0
43,47.618061525610926,right_cheek_pos,right_cheek,pos,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0
43,47.618061525610926,right_cheek_chrom,right_cheek,chrom,gap_or_filter_edge,1.0,1.0,,0,,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0
